2018-05-29 10:46:19 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:63174]
2018-05-29 10:46:19 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 2
2018-05-29 10:46:19 	 [DEBUG] 	 <client_im.go:99>  	 offline msg :sender:10002,receiver:10002,timestamp:1527513535,msgId:5844,body:{"content":"2018-05-28 13:18:55 +0000","type":1,"uuid":"3AC693DD-3054-4F33-B120-ADC7832FC41A"}
2018-05-29 10:46:19 	 [DEBUG] 	 <client_im.go:99>  	 offline msg :sender:10002,receiver:10002,timestamp:1527513565,msgId:5855,body:{"content":"2018-05-28 13:19:25 +0000","type":1,"uuid":"41C9B4E7-1180-4518-A269-996D07395344"}
2018-05-29 10:46:47 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-05-29 10:46:54 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10003 cmd:4
2018-05-29 10:46:57 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10004 cmd:4
2018-05-29 10:47:00 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10005 cmd:4
2018-05-29 10:47:03 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10006 cmd:4
2018-05-29 10:47:06 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10007 cmd:4
2018-05-29 10:47:09 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10008 cmd:4
2018-05-29 10:47:11 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10009 cmd:4
2018-05-29 10:47:15 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10010 cmd:4
2018-05-29 10:47:18 	 [DEBUG] 	 <connection.go:106>  	 TODO(need offline push )can't send message, appid:10 uid:10001 cmd:4
2018-05-29 10:47:23 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-05-29 10:47:23 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-05-29 10:47:23 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-05-29 10:47:23 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-05-29 10:50:15 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:63235]
2018-05-29 10:50:15 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 4
