2018-06-03 10:42:44 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.82:58768]
2018-06-03 10:42:44 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:42:50 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:42:50 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:42:50 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:42:50 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:46:01 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58148]
2018-06-03 10:46:01 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:46:39 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:46:39 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:46:39 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:46:39 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:46:46 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58209]
2018-06-03 10:46:46 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:47:03 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:47:03 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:47:03 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:47:03 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:48:20 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58285]
2018-06-03 10:48:20 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:48:56 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:48:56 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:48:56 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:48:56 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:49:03 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58349]
2018-06-03 10:49:03 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:49:07 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:49:07 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:49:07 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:49:07 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:49:19 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58467]
2018-06-03 10:49:19 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:49:24 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:49:24 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:49:24 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:49:24 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:49:30 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58525]
2018-06-03 10:49:31 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:50:01 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:50:01 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:50:01 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:50:01 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:50:09 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58605]
2018-06-03 10:50:09 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:50:45 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:50:45 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:50:45 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:50:45 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:50:56 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58697]
2018-06-03 10:50:56 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:52:58 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-03 10:54:58 	 [DEBUG] 	 <client_heartbeat.go:9>  	 heartBeet
2018-06-03 10:55:35 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:55:35 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:55:35 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:55:35 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:55:43 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58775]
2018-06-03 10:55:43 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:55:54 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:55:54 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:55:54 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:55:54 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 10:59:10 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:58866]
2018-06-03 10:59:10 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 10:59:35 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 10:59:35 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 10:59:35 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
2018-06-03 10:59:35 	 [DEBUG] 	 <client.go:112>  	 client: 80d07eb7-09d5-4332-aa4d-01990a291dfd 10002 socket closed
2018-06-03 11:02:18 	 [DEBUG] 	 <tcp.go:32>  	 新连接地址为:[192.168.31.41:59017]
2018-06-03 11:02:18 	 [DEBUG] 	 <client_im.go:85>  	 offlineMsg count 0
2018-06-03 11:02:45 	 [DEBUG] 	 <protocol.go:134>  	 sock read error:EOF
2018-06-03 11:02:45 	 [DEBUG] 	 <client.go:83>  	 EOFconnect offline
2018-06-03 11:02:45 	 [DEBUG] 	 <client.go:148>  	 close client:10002, 80d07eb7-09d5-4332-aa4d-01990a291dfd
